Datum;Cas od;Cas do;IN-859182400611447671-D;OUT-859182400611447671-D;IN-859182400611941780-O;OUT-859182400611941780-O;IN-859182400611941797-O;OUT-859182400611941797-O;IN-859182400611941803-O;OUT-859182400611941803-O;IN-859182400611943012-O;OUT-859182400611943012-O;IN-859182400611943029-O;OUT-859182400611943029-O;IN-859182400611943036-O;OUT-859182400611943036-O;IN-859182400611943043-O;OUT-859182400611943043-O;IN-859182400611943050-O;OUT-859182400611943050-O;IN-859182400611943067-O;OUT-859182400611943067-O;IN-859182400611943074-O;OUT-859182400611943074-O;IN-859182400611943081-O;OUT-859182400611943081-O;IN-859182400611943098-O;OUT-859182400611943098-O;IN-859182400611943104-O;OUT-859182400611943104-O;IN-859182400611943111-O;OUT-859182400611943111-O;IN-859182400611943128-O;OUT-859182400611943128-O;IN-859182400611943135-O;OUT-859182400611943135-O;IN-859182400611943142-O;OUT-859182400611943142-O;IN-859182400611943159-O;OUT-859182400611943159-O;IN-859182400611943166-O;OUT-859182400611943166-O;IN-859182400611943173-O;OUT-859182400611943173-O;IN-859182400611943180-O;OUT-859182400611943180-O;IN-859182400611943197-O;OUT-859182400611943197-O;IN-859182400611943203-O;OUT-859182400611943203-O;IN-859182400611943210-O;OUT-859182400611943210-O;IN-859182400611943227-O;OUT-859182400611943227-O;IN-859182400611944408-O;OUT-859182400611944408-O;IN-859182400611944613-O;OUT-859182400611944613-O
01.08.2026;02:30;02:45;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,06;-0,06;0,0;0,0;-0,01;-0,01;-0,04;-0,04;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;0,0;0,0;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,03;-0,03;-0,05;-0,05;-0,02;-0,02;-0,03;-0,03;-0,03;-0,03;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02
01.08.2026;02:45;03:00;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,06;-0,06;0,0;0,0;-0,01;-0,01;-0,04;-0,04;-0,01;-0,01;-0,01;-0,01;0,0;0,0;-0,02;-0,02;-0,01;-0,01;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,01;-0,01;-0,03;-0,03;-0,05;-0,05;0,0;0,0;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02
01.08.2026;03:00;03:15;0,0;0,0;0,0;0,0;0,0;0,0;-0,06;-0,06;-0,01;-0,01;0,0;0,0;-0,04;-0,04;-0,01;-0,01;-0,03;-0,03;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,04;-0,04;-0,02;-0,02;-0,02;-0,02;-0,05;-0,05;-0,02;-0,02;-0,02;-0,02;-0,03;-0,03;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02
01.08.2026;03:15;03:30;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,08;-0,08;0,0;0,0;-0,01;-0,01;-0,04;-0,04;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,03;-0,03;-0,01;-0,01;-0,01;-0,01;-0,05;-0,05;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,03;-0,03;-0,03;-0,03;0,0;0,0;-0,01;-0,01;-0,01;-0,01
01.08.2026;03:30;03:45;0,0;0,0;-0,01;-0,01;-0,01;-0,01;-0,06;-0,06;0,0;0,0;-0,02;-0,02;-0,04;-0,04;-0,01;-0,01;-0,03;-0,03;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;0,0;0,0;-0,01;-0,01;-0,03;-0,03;-0,02;-0,02;-0,02;-0,02;-0,04;-0,04;-0,01;-0,01;-0,02;-0,02;-0,04;-0,04;-0,03;-0,03;-0,02;-0,02;-0,04;-0,04;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02
01.08.2026;03:45;04:00;0,0;0,0;0,0;0,0;-0,02;-0,02;-0,06;-0,06;0,0;0,0;-0,01;-0,01;-0,04;-0,04;0,0;0,0;-0,03;-0,03;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;0,0;0,0;0,0;0,0;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,04;-0,04;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,03;-0,03;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01
01.08.2026;04:00;04:15;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,06;-0,06;0,0;0,0;0,0;0,0;-0,04;-0,04;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;0,0;0,0;0,0;0,0;-0,02;-0,02;-0,14;-0,14;-0,01;-0,01;-0,01;-0,01;-0,05;-0,05;-0,01;-0,01;-0,02;-0,02;-0,03;-0,03;-0,01;-0,01;-0,01;-0,01;-0,03;-0,03;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;0,0;0,0
01.08.2026;04:15;04:30;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,07;-0,07;0,0;0,0;-0,01;-0,01;-0,04;-0,04;0,0;0,0;-0,03;-0,03;0,0;0,0;0,0;0,0;-0,02;-0,02;0,0;0,0;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,03;-0,03;-0,02;-0,02;-0,03;-0,03;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;0,0;0,0
01.08.2026;04:30;04:45;0,0;0,0;-0,01;-0,01;0,0;0,0;-0,06;-0,06;0,0;0,0;-0,01;-0,01;-0,04;-0,04;-0,01;-0,01;-0,03;-0,03;0,0;0,0;0,0;0,0;-0,01;-0,01;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,01;-0,01;0,0;0,0;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;0,0;0,0
01.08.2026;04:45;05:00;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,08;-0,08;0,0;0,0;-0,02;-0,02;-0,05;-0,05;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,03;-0,03;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,03;-0,03
01.08.2026;05:00;05:15;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,09;-0,09;0,0;0,0;0,0;0,0;-0,05;-0,05;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;0,0;0,0;-0,02;-0,02;0,0;0,0;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;0,0;0,0;-0,02;-0,02;-0,01;-0,01;-0,03;-0,03
01.08.2026;05:15;05:30;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,2;-0,2;0,0;0,0;-0,01;-0,01;-0,03;-0,03;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;0,0;0,0;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,03;-0,03;-0,01;-0,01;0,0;0,0;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02
01.08.2026;05:30;05:45;0,0;0,0;-0,01;-0,01;-0,02;-0,02;-0,09;-0,09;0,0;0,0;-0,01;-0,01;-0,04;-0,04;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;0,0;0,0;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,03;-0,03;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01
01.08.2026;05:45;06:00;0,0;0,0;0,0;0,0;0,0;0,0;-0,18;-0,18;0,0;0,0;-0,02;-0,02;-0,05;-0,05;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;0,0;0,0;0,0;0,0;0,0;0,0;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02
01.08.2026;06:00;06:15;0,01;0,01;0,0;0,0;-0,01;-0,01;-0,15;-0,15;0,0;0,0;-0,01;-0,01;-0,04;-0,04;-0,01;-0,01;-0,03;-0,03;0,0;0,0;-0,01;-0,01;-0,02;-0,02;0,0;0,0;-0,02;-0,02;-0,01;-0,01;0,0;0,0;0,0;0,0;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01
01.08.2026;06:15;06:30;0,01;0,01;0,0;0,0;0,0;0,0;-0,17;-0,17;0,0;0,0;0,0;0,0;-0,04;-0,04;0,0;0,0;-0,06;-0,06;-0,01;-0,01;-0,01;-0,01;0,0;0,0;0,0;0,0;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;0,0;0,0;-0,04;-0,04;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01
01.08.2026;06:30;06:45;0,01;0,01;0,0;0,0;-0,01;-0,01;-0,18;-0,18;0,0;0,0;-0,01;-0,01;-0,04;-0,04;-0,02;-0,02;-0,08;-0,08;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;0,0;0,0;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01
01.08.2026;06:45;07:00;0,04;0,04;-0,01;-0,01;-0,02;-0,02;-0,21;-0,21;0,0;0,0;-0,01;-0,01;-0,04;-0,04;0,0;0,0;-0,03;-0,03;-0,02;-0,02;0,0;0,0;-0,01;-0,01;0,0;0,0;-0,04;-0,04;-0,01;-0,01;0,0;0,0;-0,01;-0,01;-0,01;-0,01;-0,03;-0,03;-0,02;-0,02;0,0;0,0;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,03;-0,03;-0,01;-0,01
01.08.2026;07:00;07:15;0,07;0,07;0,0;0,0;-0,02;-0,02;-0,17;-0,17;0,0;0,0;-0,02;-0,02;-0,1;-0,1;-0,01;-0,01;-0,03;-0,03;-0,01;-0,01;0,0;0,0;-0,01;-0,01;0,0;0,0;-0,02;-0,02;-0,02;-0,02;-0,03;-0,03;-0,01;-0,01;-0,01;-0,01;-0,03;-0,03;-0,02;-0,02;-0,02;-0,02;-0,03;-0,03;-0,02;-0,02;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,05;-0,05;-0,17;-0,17
01.08.2026;07:15;07:30;0,37;0,11;0,0;0,0;-0,11;-0,1;-0,22;-0,17;0,0;0,0;0,0;0,0;-0,07;-0,06;-0,01;0,0;-0,03;-0,02;-0,02;-0,01;-0,02;-0,01;0,0;0,0;0,0;0,0;-0,01;0,0;-0,01;0,0;-0,05;-0,04;-0,01;0,0;-0,02;-0,01;-0,03;-0,02;-0,02;-0,01;-0,01;0,0;-0,02;-0,01;-0,01;0,0;-0,01;0,0;-0,02;-0,01;-0,02;-0,01;-0,01;0,0;-0,02;-0,01
01.08.2026;07:30;07:45;0,38;0,11;0,0;0,0;-0,03;-0,02;-0,23;-0,17;0,0;0,0;-0,01;0,0;-0,06;-0,05;-0,01;0,0;-0,03;-0,02;0,0;0,0;-0,02;-0,01;-0,02;-0,01;0,0;0,0;-0,01;0,0;-0,02;-0,01;-0,14;-0,13;0,0;0,0;-0,01;0,0;-0,03;-0,02;-0,02;-0,01;-0,01;0,0;-0,01;0,0;-0,01;0,0;-0,02;-0,01;-0,02;-0,01;-0,02;-0,01;-0,03;-0,02;-0,01;0,0
01.08.2026;07:45;08:00;0,51;0,2;-0,01;0,0;-0,03;-0,02;-0,13;-0,03;0,0;0,0;-0,01;0,0;-0,09;-0,08;-0,01;0,0;-0,02;-0,01;0,0;0,0;-0,01;0,0;0,0;0,0;0,0;0,0;-0,02;-0,01;-0,01;0,0;-0,06;-0,05;-0,01;0,0;0,0;0,0;-0,02;-0,01;-0,03;-0,02;-0,01;0,0;-0,01;0,0;-0,02;-0,01;-0,01;0,0;-0,02;-0,01;-0,01;0,0;-0,01;0,0;-0,02;-0,01
01.08.2026;08:00;08:15;0,68;0,21;0,0;0,0;-0,03;-0,01;-0,19;-0,06;-0,01;0,0;-0,01;0,0;-0,2;-0,18;-0,01;0,0;-0,03;-0,01;-0,01;0,0;-0,01;0,0;0,0;0,0;-0,01;0,0;-0,05;-0,03;-0,1;-0,08;-0,07;-0,05;-0,01;0,0;-0,01;0,0;-0,03;-0,01;-0,02;0,0;-0,01;0,0;-0,01;0,0;-0,01;0,0;-0,01;0,0;-0,02;0,0;-0,01;0,0;-0,02;0,0;-0,01;0,0
01.08.2026;08:15;08:30;1,39;0,67;0,0;0,0;0,0;0,0;-0,17;0,0;0,0;0,0;-0,01;0,0;-0,09;0,0;-0,03;0,0;-0,02;0,0;-0,01;0,0;-0,02;0,0;-0,02;0,0;0,0;0,0;-0,02;0,0;-0,01;0,0;-0,06;0,0;-0,05;0,0;-0,02;0,0;-0,03;0,0;-0,03;0,0;-0,01;0,0;-0,03;0,0;-0,01;0,0;-0,01;0,0;-0,02;0,0;-0,01;0,0;-0,03;0,0;-0,01;0,0
01.08.2026;08:30;08:45;1,41;0,73;0,0;0,0;-0,01;0,0;-0,16;0,0;0,0;0,0;-0,01;0,0;-0,08;0,0;-0,03;0,0;-0,01;0,0;-0,02;0,0;-0,01;0,0;0,0;0,0;0,0;0,0;-0,01;0,0;-0,01;0,0;-0,06;0,0;-0,01;0,0;-0,01;0,0;-0,03;0,0;-0,08;0,0;-0,02;0,0;-0,02;0,0;-0,01;0,0;-0,02;0,0;-0,02;0,0;-0,01;0,0;-0,03;0,0;-0,01;0,0
01.08.2026;08:45;09:00;1,19;0,46;0,0;0,0;-0,01;0,0;-0,11;0,0;0,0;0,0;0,0;0,0;-0,07;0,0;-0,03;0,0;-0,04;0,0;-0,02;0,0;-0,01;0,0;-0,01;0,0;0,0;0,0;-0,39;-0,3;-0,01;0,0;-0,06;0,0;-0,1;-0,01;-0,02;0,0;-0,03;0,0;-0,03;0,0;-0,01;0,0;-0,01;0,0;-0,01;0,0;-0,01;0,0;-0,02;0,0;-0,01;0,0;-0,03;0,0;0,0;0,0
01.08.2026;09:00;09:15;1,93;0,66;-0,01;0,0;-0,19;-0,03;-0,12;0,0;0,0;0,0;-0,02;0,0;-0,08;0,0;-0,01;0,0;-0,09;0,0;-0,01;0,0;0,0;0,0;-0,01;0,0;0,0;0,0;-0,41;-0,25;-0,01;0,0;-0,08;0,0;-0,11;0,0;0,0;0,0;-0,03;0,0;-0,2;-0,04;-0,12;0,0;0,0;0,0;-0,01;0,0;-0,01;0,0;-0,02;0,0;-0,02;0,0;-0,03;0,0;0,0;0,0
01.08.2026;09:15;09:30;2,12;0,74;0,0;0,0;-0,26;-0,07;-0,13;0,0;0,0;0,0;-0,01;0,0;-0,09;0,0;-0,04;0,0;-0,24;-0,05;0,0;0,0;0,0;0,0;-0,01;0,0;0,0;0,0;-0,36;-0,17;-0,01;0,0;-0,04;0,0;-0,07;0,0;-0,01;0,0;-0,04;0,0;-0,3;-0,11;-0,04;0,0;-0,03;0,0;-0,02;0,0;-0,01;0,0;-0,02;0,0;-0,02;0,0;-0,02;0,0;-0,01;0,0
01.08.2026;09:30;09:45;1,8;0,98;0,0;0,0;-0,3;-0,12;-0,12;0,0;0,0;0,0;-0,01;0,0;-0,06;0,0;-0,03;0,0;-0,07;0,0;-0,01;0,0;-0,01;0,0;0,0;0,0;0,0;0,0;-0,03;0,0;-0,01;0,0;-0,03;0,0;-0,02;0,0;-0,01;0,0;-0,02;0,0;-0,07;0,0;-0,04;0,0;-0,02;0,0;0,0;0,0;-0,02;0,0;-0,02;0,0;0,0;0,0;-0,02;0,0;-0,02;0,0
01.08.2026;09:45;10:00;0,48;0,18;0,0;0,0;-0,32;-0,31;-0,14;-0,05;0,0;0,0;0,0;0,0;-0,05;-0,04;-0,03;-0,02;-0,05;-0,04;0,0;0,0;-0,02;-0,01;-0,02;-0,01;0,0;0,0;-0,05;-0,04;-0,02;-0,01;-0,03;-0,02;-0,01;0,0;-0,02;-0,01;-0,03;-0,02;-0,05;-0,04;-0,21;-0,2;-0,01;0,0;-0,02;-0,01;-0,01;0,0;-0,02;-0,01;-0,01;0,0;-0,03;-0,02;-0,02;-0,01
01.08.2026;10:00;10:15;0,0;0,0;-0,01;-0,01;-0,28;-0,28;-0,27;-0,27;0,0;0,0;-0,02;-0,02;-0,06;-0,06;-0,05;-0,05;-0,07;-0,07;-0,02;-0,02;-0,02;-0,02;-0,01;-0,01;0,0;0,0;-0,05;-0,05;-0,01;-0,01;-0,04;-0,04;-0,03;-0,03;-0,01;-0,01;-0,03;-0,03;-0,07;-0,07;-0,15;-0,15;-0,01;-0,01;-0,01;-0,01;-0,01;-0,01;-0,02;-0,02;-0,01;-0,01;-0,29;-0,29;-0,01;-0,01
01.08.2026;10:15;10:30;2,03;0,66;0,0;0,0;-0,29;-0,12;-0,12;0,0;0,0;0,0;-0,01;0,0;-0,13;0,0;-0,42;-0,25;-0,05;0,0;-0,02;0,0;-0,01;0,0;-0,03;0,0;0,0;0,0;-0,04;0,0;-0,11;0,0;-0,03;0,0;-0,03;0,0;-0,01;0,0;-0,02;0,0;-0,05;0,0;-0,13;0,0;-0,01;0,0;-0,01;0,0;-0,01;0,0;-0,02;0,0;-0,01;0,0;-0,31;-0,14;-0,01;0,0
01.08.2026;10:30;10:45;3,19;1,67;0,0;0,0;-0,44;-0,08;-0,12;0,0;0,0;0,0;-0,01;0,0;-0,18;0,0;-0,09;0,0;-0,07;0,0;-0,01;0,0;-0,01;0,0;-0,03;0,0;0,0;0,0;-0,14;0,0;-0,01;0,0;-0,05;0,0;-0,02;0,0;-0,01;0,0;-0,04;0,0;-0,07;0,0;-0,18;0,0;-0,03;0,0;-0,01;0,0;-0,02;0,0;-0,02;0,0;-0,02;0,0;-0,02;0,0;0,0;0,0
01.08.2026;10:45;11:00;3,3;1,8;0,0;0,0;-0,09;0,0;-0,1;0,0;0,0;0,0;0,0;0,0;-0,14;0,0;-0,39;-0,02;-0,07;0,0;-0,01;0,0;-0,02;0,0;-0,05;0,0;0,0;0,0;-0,2;0,0;-0,01;0,0;-0,05;0,0;-0,02;0,0;-0,01;0,0;-0,03;0,0;-0,13;0,0;-0,11;0,0;-0,02;0,0;-0,01;0,0;0,0;0,0;-0,02;0,0;-0,02;0,0;-0,02;0,0;0,0;0,0
01.08.2026;11:00;11:15;3,53;2,14;0,0;0,0;-0,11;0,0;-0,12;0,0;0,0;0,0;-0,01;0,0;-0,15;0,0;-0,18;0,0;-0,06;0,0;-0,01;0,0;-0,01;0,0;-0,02;0,0;0,0;0,0;-0,04;0,0;-0,02;0,0;-0,05;0,0;-0,02;0,0;-0,02;0,0;-0,04;0,0;-0,28;0,0;-0,13;0,0;-0,01;0,0;-0,01;0,0;-0,02;0,0;-0,02;0,0;-0,01;0,0;-0,04;0,0;-0,01;0,0
